smdp_address,issuer,key_id
dp-plus-par07-01.oasis-smartsim.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,bf07decc57e61b99b0cb808910e0f0756db0a599
smdp-plus-in-01.oasis-smartsim.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,70605cb26bf6c7fe534b501d7f41e0721ac36c26
anc.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,0953651a54c6b590e3dc26f7346cbe9e7a580dc8
anc.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,914fb850ef176207c21c440d8c4d508b8e8a40f9
apb.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
apb.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
apb.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
bmc.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,291312977a13a474c20cfb94c250509c614b7cc6
cel.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
cel.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
cel.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
csl.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
csl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
csl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
esim.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
esim.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
esim.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
frm.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
frm.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
frm.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
glo.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
glo.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
glo.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
h3a.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
h3a.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
h3a.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
hhk.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
hhk.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
hhk.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
huk.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
huk.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
huk.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
jph.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
jph.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
jph.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
kddi.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
kddi.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
kddi.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
kt.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
kt.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
kt.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
lgu.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
lgu.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
lgu.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
man-gto.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
man-gto.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
man-gto.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
peo.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
peo.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
peo.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
rakuten.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
rakuten.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
rakuten.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
sci.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
sci.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
sci.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
sin.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
sin.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
sin.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
sma.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
sma.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
sma.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
snr.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
snr.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
snr.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
thales3.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
thales3.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
thales3.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
tl2.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
tl2.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
tl2.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
tnz.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
tnz.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
tnz.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
trl.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,686931985a2124848fad6784ba6a80f2e87e0971
trl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
trl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,198265d253e0517d5b77c0dbc220a46afb5bf617
tsm.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
tsm.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
tsm.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
tur.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
tur.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
tur.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
twl.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,0953651a54c6b590e3dc26f7346cbe9e7a580dc8
twl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,914fb850ef176207c21c440d8c4d508b8e8a40f9
twl.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,291312977a13a474c20cfb94c250509c614b7cc6
vuk-gto.prod.ondemandconnectivity.com,16704b7f351e3607f18c4b70005c3a003dfd414a,7d7605e1c6d473927da121af854b48499c04f6e9
vuk-gto.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,25f709b3736c0bda32d6a94a31bde47cb12a25aa
vuk-gto.prod.ondemandconnectivity.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,1ed17c827ea6fddbbb404b3c107beb0ee2aeed53
2.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
2.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,20caed6009dba2b1abe785729289af13d6fd43bf
cha.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
cha.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,20caed6009dba2b1abe785729289af13d6fd43bf
gsma2.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
gsma2.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,20caed6009dba2b1abe785729289af13d6fd43bf
gsmacct.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
gsmacct.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,20caed6009dba2b1abe785729289af13d6fd43bf
lpads.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,313c7a8327ae52cf09bd1302d2f97237d163b827
usm.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
usm.vzw.otgeuicc.com,81370f5125d0b1d408d4c3b232e6d25e795bebfb,20caed6009dba2b1abe785729289af13d6fd43bf
vsb.vzw.otgeuicc.com,16704b7f351e3607f18c4b70005c3a003dfd414a,cc325eaafdcd838aef37a30352c3d772362a1cd1
